Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,HomeATT,HomeMID,HomeDEF,AwayOVA,AwayATT,AwayMID,AwayDEF,OVA_diff,HT_match_played,HT_current_standing,HT_past_standing,HT_past_goal_diff,HT_past_win_rate,HT_goal_for,HT_goal_against,HT_goal_diff,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_past_goal_diff,AT_past_win_rate,AT_goal_for,AT_goal_against,AT_goal_diff,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,current_standing_diff,past_standing_diff,past_goal_diff_diff,past_win_rate_diff,win_rate_season_diff,goal_diff_diff
2022-02-12,Brentford,Crystal Palace,0.0,0.0,D,74,74,75,74,76,76,76,75,-2,24,23,-1,-1,0.0,26.0,40.0,-14.0,0.25,23,25,44,-25,0.3157894736842105,32.0,35.0,-3.0,0.21739130434782608,0,0,1,1,0,0,0,0,0.0,0.2,-2,-45,24,-0.3157894736842105,0.03260869565217392,-11.0
2022-02-12,Everton,Leeds,3.0,0.0,H,78,78,78,77,76,77,78,75,2,21,19,59,-1,0.4473684210526316,25.0,38.0,-13.0,0.23809523809523808,22,23,59,8,0.4736842105263157,27.0,43.0,-16.0,0.22727272727272727,0,0,1,0,0,0,0,0,0.0,0.4,-4,0,-9,-0.026315789473684126,0.010822510822510817,3.0
2022-02-12,Watford,Brighton,0.0,2.0,A,74,75,75,73,76,77,75,76,-2,22,15,-1,-1,0.0,23.0,41.0,-18.0,0.18181818181818182,22,30,41,-6,0.2368421052631578,23.0,23.0,0.0,0.2727272727272727,0,0,0,0,0,0,0,0,0.0,0.2,-15,-42,5,-0.2368421052631578,-0.09090909090909088,-18.0
2022-02-12,Norwich,Man City,0.0,4.0,A,73,75,73,73,85,84,87,86,-12,23,17,-1,-1,0.0,14.0,46.0,-32.0,0.17391304347826086,24,60,86,51,0.7105263157894737,57.0,14.0,43.0,0.7916666666666666,0,0,0,0,0,0,0,0,0.4,0.8,-43,-87,-52,-0.7105263157894737,-0.6177536231884058,-75.0
2022-02-13,Burnley,Liverpool,0.0,1.0,A,76,77,75,76,85,86,84,85,-9,20,14,39,-22,0.2631578947368421,17.0,28.0,-11.0,0.05,23,51,69,26,0.5263157894736842,60.0,19.0,41.0,0.6521739130434783,0,0,0,0,1,0,0,0,0.0,0.6,-37,-30,-48,-0.2631578947368421,-0.6021739130434782,-52.0
2022-02-13,Newcastle,Aston Villa,1.0,0.0,H,77,77,77,77,78,79,78,79,-1,22,18,45,-16,0.3157894736842105,24.0,44.0,-20.0,0.13636363636363635,22,27,55,9,0.4210526315789473,31.0,35.0,-4.0,0.36363636363636365,0,0,0,0,0,0,0,0,0.4,0.2,-9,-10,-25,-0.10526315789473678,-0.2272727272727273,-16.0
2022-02-13,Tottenham,Wolves,0.0,2.0,A,81,83,80,79,78,79,80,78,3,21,36,62,23,0.4736842105263157,28.0,27.0,1.0,0.5238095238095238,22,34,45,-16,0.3157894736842105,19.0,17.0,2.0,0.45454545454545453,0,0,0,0,0,0,0,0,0.4,0.6,2,17,39,0.1578947368421052,0.0692640692640693,-1.0
2022-02-13,Leicester,West Ham,2.0,2.0,D,80,80,81,79,79,80,78,78,1,21,26,66,18,0.5263157894736842,34.0,39.0,-5.0,0.3333333333333333,24,40,65,15,0.5,42.0,31.0,11.0,0.5,0,0,0,0,0,0,0,0,0.2,0.6,-14,1,3,0.02631578947368418,-0.16666666666666669,-16.0
2022-02-15,Man United,Brighton,2.0,0.0,H,83,85,83,81,76,77,75,76,7,24,40,74,29,0.5526315789473685,38.0,32.0,6.0,0.4583333333333333,23,33,41,-6,0.2368421052631578,25.0,23.0,2.0,0.30434782608695654,0,0,0,0,0,0,0,0,0.4,0.4,7,33,35,0.3157894736842107,0.15398550724637677,4.0
2022-02-19,West Ham,Newcastle,1.0,1.0,D,79,80,78,78,77,77,77,77,2,25,41,65,15,0.5,44.0,33.0,11.0,0.48,23,21,45,-16,0.3157894736842105,25.0,44.0,-19.0,0.17391304347826086,0,0,0,0,1,0,0,0,0.4,0.6,20,20,31,0.1842105263157895,0.3060869565217391,30.0
2022-02-19,Arsenal,Brentford,2.0,1.0,H,80,82,80,77,74,74,75,74,6,22,39,61,16,0.4736842105263157,34.0,25.0,9.0,0.5454545454545454,25,24,-1,-1,0.0,26.0,40.0,-14.0,0.24,0,0,0,0,0,0,0,0,0.6,0.0,15,62,17,0.4736842105263157,0.3054545454545454,23.0
2022-02-19,Aston Villa,Watford,0.0,1.0,A,78,79,78,79,74,75,75,73,4,23,27,55,9,0.4210526315789473,31.0,36.0,-5.0,0.34782608695652173,23,15,-1,-1,0.0,23.0,43.0,-20.0,0.17391304347826086,0,0,0,0,0,0,0,0,0.2,0.0,12,56,10,0.4210526315789473,0.17391304347826086,15.0
2022-02-19,Brighton,Burnley,0.0,3.0,A,76,77,75,76,76,77,75,76,0,24,33,41,-6,0.2368421052631578,25.0,25.0,0.0,0.2916666666666667,21,14,39,-22,0.2631578947368421,17.0,29.0,-12.0,0.047619047619047616,0,0,0,0,0,0,0,0,0.2,0.0,19,2,16,-0.026315789473684292,0.24404761904761907,12.0
2022-02-19,Crystal Palace,Chelsea,0.0,1.0,A,76,76,76,75,84,83,86,83,-8,24,26,44,-25,0.3157894736842105,32.0,35.0,-3.0,0.20833333333333334,24,47,67,22,0.5,48.0,18.0,30.0,0.5416666666666666,0,0,0,0,0,0,0,0,0.0,0.2,-21,-23,-47,-0.1842105263157895,-0.33333333333333326,-33.0
2022-02-19,Liverpool,Norwich,3.0,1.0,H,85,86,84,85,73,75,73,73,12,24,54,69,26,0.5263157894736842,61.0,19.0,42.0,0.6666666666666666,24,17,-1,-1,0.0,14.0,50.0,-36.0,0.16666666666666666,1,0,0,0,0,0,0,0,0.8,0.4,37,70,27,0.5263157894736842,0.5,78.0
2022-02-19,Southampton,Everton,2.0,0.0,H,76,75,77,76,78,78,78,77,-2,24,29,43,-21,0.3157894736842105,30.0,37.0,-7.0,0.25,22,22,59,-1,0.4473684210526316,28.0,38.0,-10.0,0.2727272727272727,0,0,0,0,0,0,0,0,0.4,0.2,7,-16,-20,-0.13157894736842107,-0.022727272727272707,3.0
2022-02-19,Man City,Tottenham,2.0,3.0,A,85,84,87,86,81,83,80,79,4,25,63,86,51,0.7105263157894737,61.0,14.0,47.0,0.8,22,36,62,23,0.4736842105263157,28.0,29.0,-1.0,0.5,0,0,0,0,0,0,1,0,0.8,0.4,27,24,28,0.23684210526315796,0.30000000000000004,48.0
2022-02-20,Leeds,Man United,2.0,4.0,A,76,77,78,75,83,85,83,81,-7,23,23,59,8,0.4736842105263157,27.0,46.0,-19.0,0.21739130434782608,25,43,74,29,0.5526315789473685,40.0,32.0,8.0,0.48,0,0,0,0,0,0,0,0,0.4,0.6,-20,-15,-21,-0.07894736842105277,-0.26260869565217393,-27.0
2022-02-20,Wolves,Leicester,2.0,1.0,H,78,79,80,78,80,80,81,79,-2,23,37,45,-16,0.3157894736842105,21.0,17.0,4.0,0.4782608695652174,22,27,66,18,0.5263157894736842,36.0,41.0,-5.0,0.3181818181818182,0,0,0,0,0,0,0,0,0.8,0.2,10,-21,-34,-0.21052631578947367,0.16007905138339923,9.0
2022-02-23,Burnley,Tottenham,1.0,0.0,H,76,77,75,76,81,83,80,79,-5,22,17,39,-22,0.2631578947368421,20.0,29.0,-9.0,0.09090909090909091,23,39,62,23,0.4736842105263157,31.0,31.0,0.0,0.5217391304347826,0,0,0,0,0,0,0,0,0.2,0.4,-22,-23,-45,-0.21052631578947362,-0.43083003952569165,-9.0
2022-02-23,Watford,Crystal Palace,1.0,4.0,A,74,75,75,73,76,76,76,75,-2,24,18,-1,-1,0.0,24.0,43.0,-19.0,0.20833333333333334,25,26,44,-25,0.3157894736842105,32.0,36.0,-4.0,0.2,0,0,0,0,0,0,0,0,0.2,0.0,-8,-45,24,-0.3157894736842105,0.008333333333333331,-15.0
2022-02-23,Liverpool,Leeds,6.0,0.0,H,85,86,84,85,76,77,78,75,9,25,57,69,26,0.5263157894736842,64.0,20.0,44.0,0.68,24,23,59,8,0.4736842105263157,29.0,50.0,-21.0,0.20833333333333334,1,1,0,0,0,0,0,0,1.0,0.2,34,10,18,0.052631578947368474,0.4716666666666667,65.0
2022-02-24,Arsenal,Wolves,2.0,1.0,H,80,82,80,77,78,79,80,78,2,23,42,61,16,0.4736842105263157,36.0,26.0,10.0,0.5652173913043478,24,40,45,-16,0.3157894736842105,23.0,18.0,5.0,0.5,0,0,0,0,0,0,0,0,0.6,0.8,2,16,32,0.1578947368421052,0.06521739130434778,5.0
2022-02-25,Southampton,Norwich,2.0,0.0,H,76,75,77,76,73,75,73,73,3,25,32,43,-21,0.3157894736842105,32.0,37.0,-5.0,0.28,25,17,-1,-1,0.0,15.0,53.0,-38.0,0.16,0,0,0,0,0,0,0,0,0.4,0.4,15,44,-20,0.3157894736842105,0.12000000000000002,33.0
2022-02-26,Leeds,Tottenham,0.0,4.0,A,76,77,78,75,81,83,80,79,-5,25,23,59,8,0.4736842105263157,29.0,56.0,-27.0,0.2,24,39,62,23,0.4736842105263157,31.0,32.0,-1.0,0.5,0,0,1,0,0,0,0,0,0.0,0.2,-16,-3,-15,0.0,-0.3,-26.0
2022-02-26,Brentford,Newcastle,0.0,2.0,A,74,74,75,74,77,77,77,77,-3,26,24,-1,-1,0.0,27.0,42.0,-15.0,0.23076923076923078,24,22,45,-16,0.3157894736842105,26.0,45.0,-19.0,0.16666666666666666,0,0,0,0,0,0,0,0,0.0,0.6,2,-46,15,-0.3157894736842105,0.06410256410256412,4.0
2022-02-26,Crystal Palace,Burnley,1.0,1.0,D,76,76,76,75,76,77,75,76,0,26,29,44,-25,0.3157894736842105,36.0,37.0,-1.0,0.23076923076923078,23,20,39,-22,0.2631578947368421,21.0,29.0,-8.0,0.13043478260869565,0,0,0,0,0,0,0,0,0.2,0.4,9,5,-3,0.05263157894736842,0.10033444816053513,7.0
2022-02-26,Man United,Watford,0.0,0.0,D,83,85,83,81,74,75,75,73,9,26,46,74,29,0.5526315789473685,44.0,34.0,10.0,0.5,25,18,-1,-1,0.0,25.0,47.0,-22.0,0.2,0,0,0,0,0,0,0,0,0.6,0.2,28,75,30,0.5526315789473685,0.3,32.0
2022-02-26,Brighton,Aston Villa,0.0,2.0,A,76,77,75,76,78,79,78,79,-2,25,33,41,-6,0.2368421052631578,25.0,28.0,-3.0,0.28,24,27,55,9,0.4210526315789473,31.0,37.0,-6.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.2,6,-14,-15,-0.1842105263157895,-0.05333333333333329,3.0
2022-02-26,Everton,Man City,0.0,1.0,A,78,78,78,77,85,84,87,86,-7,23,22,59,-1,0.4473684210526316,28.0,40.0,-12.0,0.2608695652173913,26,63,86,51,0.7105263157894737,63.0,17.0,46.0,0.7692307692307693,0,0,0,0,0,0,0,0,0.2,0.6,-41,-27,-52,-0.2631578947368421,-0.508361204013378,-58.0
2022-02-27,West Ham,Wolves,1.0,0.0,H,79,80,78,78,78,79,80,78,1,26,42,65,15,0.5,45.0,34.0,11.0,0.46153846153846156,25,40,45,-16,0.3157894736842105,24.0,20.0,4.0,0.48,0,0,0,0,0,0,0,0,0.2,0.6,2,20,31,0.1842105263157895,-0.018461538461538418,7.0
2022-03-01,Burnley,Leicester,0.0,2.0,A,76,77,75,76,80,80,81,79,-4,24,21,39,-22,0.2631578947368421,22.0,30.0,-8.0,0.125,23,27,66,18,0.5263157894736842,37.0,43.0,-6.0,0.30434782608695654,0,0,0,0,0,0,0,0,0.4,0.0,-6,-27,-40,-0.2631578947368421,-0.17934782608695654,-2.0
2022-03-05,Leicester,Leeds,1.0,0.0,H,80,80,81,79,76,77,78,75,4,24,30,66,18,0.5263157894736842,39.0,43.0,-4.0,0.3333333333333333,26,23,59,8,0.4736842105263157,29.0,60.0,-31.0,0.19230769230769232,0,0,0,0,0,0,1,0,0.2,0.0,7,7,10,0.052631578947368474,0.141025641025641,27.0
2022-03-05,Aston Villa,Southampton,4.0,0.0,H,78,79,78,79,76,75,77,76,2,25,30,55,9,0.4210526315789473,33.0,37.0,-4.0,0.36,26,35,43,-21,0.3157894736842105,34.0,37.0,-3.0,0.3076923076923077,0,0,0,0,0,0,0,0,0.4,0.6,-5,12,30,0.10526315789473678,0.05230769230769228,-1.0
2022-03-05,Burnley,Chelsea,0.0,4.0,A,76,77,75,76,84,83,86,83,-8,25,21,39,-22,0.2631578947368421,22.0,32.0,-10.0,0.12,25,50,67,22,0.5,49.0,18.0,31.0,0.56,0,0,0,0,0,0,0,0,0.4,0.4,-29,-28,-44,-0.2368421052631579,-0.44000000000000006,-41.0
2022-03-05,Newcastle,Brighton,2.0,1.0,H,77,77,77,77,76,77,75,76,1,25,25,45,-16,0.3157894736842105,28.0,45.0,-17.0,0.2,26,33,41,-6,0.2368421052631578,25.0,30.0,-5.0,0.2692307692307692,0,0,0,0,0,0,1,0,0.8,0.2,-8,4,-10,0.07894736842105271,-0.0692307692307692,-12.0
2022-03-05,Norwich,Brentford,1.0,3.0,A,73,75,73,73,74,74,75,74,-1,26,17,-1,-1,0.0,15.0,55.0,-40.0,0.15384615384615385,27,24,-1,-1,0.0,27.0,44.0,-17.0,0.2222222222222222,0,0,1,0,0,0,0,0,0.2,0.0,-7,0,0,0.0,-0.06837606837606836,-23.0
2022-03-05,Wolves,Crystal Palace,0.0,2.0,A,78,79,80,78,76,76,76,75,2,26,40,45,-16,0.3157894736842105,24.0,21.0,3.0,0.46153846153846156,27,30,44,-25,0.3157894736842105,37.0,38.0,-1.0,0.2222222222222222,0,0,0,0,0,0,0,0,0.4,0.2,10,1,9,0.0,0.23931623931623935,4.0
2022-03-05,Liverpool,West Ham,1.0,0.0,H,85,86,84,85,79,80,78,78,6,26,60,69,26,0.5263157894736842,70.0,20.0,50.0,0.6923076923076923,27,45,65,15,0.5,46.0,34.0,12.0,0.48148148148148145,1,1,0,0,0,0,0,0,1.0,0.4,15,4,11,0.02631578947368418,0.21082621082621084,38.0
2022-03-06,Watford,Arsenal,2.0,3.0,A,74,75,75,73,80,82,80,77,-6,26,19,-1,-1,0.0,25.0,47.0,-22.0,0.19230769230769232,24,45,61,16,0.4736842105263157,38.0,27.0,11.0,0.5833333333333334,0,0,0,0,1,0,0,0,0.2,0.6,-26,-62,-17,-0.4736842105263157,-0.3910256410256411,-33.0
2022-03-06,Man City,Man United,4.0,1.0,H,85,84,87,86,83,85,83,81,2,27,66,86,51,0.7105263157894737,64.0,17.0,47.0,0.7777777777777778,27,47,74,29,0.5526315789473685,44.0,34.0,10.0,0.48148148148148145,0,0,0,0,0,0,0,0,0.6,0.4,19,12,22,0.1578947368421052,0.29629629629629634,37.0
2022-03-07,Tottenham,Everton,5.0,0.0,H,81,83,80,79,78,78,78,77,3,25,42,62,23,0.4736842105263157,35.0,32.0,3.0,0.52,24,22,59,-1,0.4473684210526316,28.0,41.0,-13.0,0.25,0,0,0,0,0,0,0,0,0.4,0.2,20,3,24,0.026315789473684126,0.27,16.0
2022-03-10,Norwich,Chelsea,1.0,3.0,A,73,75,73,73,84,83,86,83,-11,27,17,-1,-1,0.0,16.0,58.0,-42.0,0.14814814814814814,26,53,67,22,0.5,53.0,18.0,35.0,0.5769230769230769,0,0,1,0,1,0,0,0,0.0,0.6,-36,-68,-23,-0.5,-0.42877492877492873,-77.0
2022-03-10,Southampton,Newcastle,1.0,2.0,A,76,75,77,76,77,77,77,77,-1,27,35,43,-21,0.3157894736842105,34.0,41.0,-7.0,0.2962962962962963,26,28,45,-16,0.3157894736842105,30.0,46.0,-16.0,0.23076923076923078,0,0,0,0,0,0,0,0,0.6,0.8,7,-2,-5,0.0,0.0655270655270655,9.0
2022-03-10,Wolves,Watford,4.0,0.0,H,78,79,80,78,74,75,75,73,4,27,40,45,-16,0.3157894736842105,24.0,23.0,1.0,0.4444444444444444,27,19,-1,-1,0.0,27.0,50.0,-23.0,0.18518518518518517,0,0,1,0,0,0,0,0,0.4,0.2,21,46,-15,0.3157894736842105,0.25925925925925924,24.0
2022-03-10,Leeds,Aston Villa,0.0,3.0,A,76,77,78,75,78,79,78,79,-2,27,23,59,8,0.4736842105263157,29.0,61.0,-32.0,0.18518518518518517,26,33,55,9,0.4210526315789473,37.0,37.0,0.0,0.38461538461538464,0,0,1,1,0,0,0,0,0.0,0.4,-10,4,-1,0.05263157894736842,-0.19943019943019946,-32.0
2022-03-12,Brighton,Liverpool,0.0,2.0,A,76,77,75,76,85,86,84,85,-9,27,33,41,-6,0.2368421052631578,26.0,32.0,-6.0,0.25925925925925924,27,63,69,26,0.5263157894736842,71.0,20.0,51.0,0.7037037037037037,0,0,1,0,1,1,0,0,0.2,1.0,-30,-28,-32,-0.2894736842105264,-0.4444444444444445,-57.0
2022-03-12,Brentford,Burnley,2.0,0.0,H,74,74,75,74,76,77,75,76,-2,28,27,-1,-1,0.0,30.0,45.0,-15.0,0.25,26,21,39,-22,0.2631578947368421,22.0,36.0,-14.0,0.11538461538461539,0,0,0,0,0,0,0,0,0.2,0.4,6,-40,21,-0.2631578947368421,0.1346153846153846,-1.0
2022-03-12,Man United,Tottenham,3.0,2.0,H,83,85,83,81,81,83,80,79,2,28,47,74,29,0.5526315789473685,45.0,38.0,7.0,0.4642857142857143,26,45,62,23,0.4736842105263157,40.0,32.0,8.0,0.5384615384615384,0,0,0,0,0,0,0,0,0.4,0.6,2,12,6,0.07894736842105277,-0.07417582417582413,-1.0
2022-03-13,Chelsea,Newcastle,1.0,0.0,H,84,83,86,83,77,77,77,77,7,27,56,67,22,0.5,56.0,19.0,37.0,0.5925925925925926,27,31,45,-16,0.3157894736842105,32.0,47.0,-15.0,0.25925925925925924,1,0,0,0,1,0,0,0,0.8,0.8,25,22,38,0.1842105263157895,0.3333333333333333,52.0
2022-03-13,Everton,Wolves,0.0,1.0,A,78,78,78,77,78,79,80,78,0,25,22,59,-1,0.4473684210526316,28.0,46.0,-18.0,0.24,28,43,45,-16,0.3157894736842105,28.0,23.0,5.0,0.4642857142857143,0,0,1,0,0,0,0,0,0.2,0.4,-21,14,15,0.13157894736842107,-0.2242857142857143,-23.0
2022-03-13,Leeds,Norwich,2.0,1.0,H,76,77,78,75,73,75,73,73,3,28,23,59,8,0.4736842105263157,29.0,64.0,-35.0,0.17857142857142858,28,17,-1,-1,0.0,17.0,61.0,-44.0,0.14285714285714285,0,0,1,1,0,0,1,1,0.0,0.0,6,60,9,0.4736842105263157,0.035714285714285726,9.0
2022-03-13,Southampton,Watford,1.0,2.0,A,76,75,77,76,74,75,75,73,2,28,35,43,-21,0.3157894736842105,35.0,43.0,-8.0,0.2857142857142857,28,19,-1,-1,0.0,27.0,54.0,-27.0,0.17857142857142858,0,0,0,0,0,0,0,0,0.4,0.2,16,44,-20,0.3157894736842105,0.10714285714285712,19.0
2022-03-13,West Ham,Aston Villa,2.0,1.0,H,79,80,78,78,78,79,78,79,1,28,45,65,15,0.5,46.0,35.0,11.0,0.4642857142857143,27,36,55,9,0.4210526315789473,40.0,37.0,3.0,0.4074074074074074,0,0,0,0,1,0,0,0,0.4,0.6,9,10,6,0.07894736842105271,0.05687830687830692,8.0
2022-03-13,Arsenal,Leicester,2.0,0.0,H,80,82,80,77,80,80,81,79,0,25,48,61,16,0.4736842105263157,41.0,29.0,12.0,0.6,25,33,66,18,0.5263157894736842,40.0,43.0,-3.0,0.36,1,0,0,0,0,0,0,0,0.8,0.4,15,-5,-2,-0.052631578947368474,0.24,15.0
2022-03-14,Crystal Palace,Man City,0.0,0.0,D,76,76,76,75,85,84,87,86,-9,28,33,44,-25,0.3157894736842105,39.0,38.0,1.0,0.25,28,69,86,51,0.7105263157894737,68.0,18.0,50.0,0.7857142857142857,0,0,0,0,0,0,0,0,0.4,0.8,-36,-42,-76,-0.39473684210526316,-0.5357142857142857,-49.0
2022-03-16,Brighton,Tottenham,0.0,2.0,A,76,77,75,76,81,83,80,79,-5,28,33,41,-6,0.2368421052631578,26.0,34.0,-8.0,0.25,27,45,62,23,0.4736842105263157,42.0,35.0,7.0,0.5185185185185185,0,0,1,1,0,0,0,0,0.0,0.6,-12,-21,-29,-0.2368421052631579,-0.2685185185185185,-15.0
2022-03-16,Arsenal,Liverpool,0.0,2.0,A,80,82,80,77,85,86,84,85,-5,26,51,61,16,0.4736842105263157,43.0,29.0,14.0,0.6153846153846154,28,66,69,26,0.5263157894736842,73.0,20.0,53.0,0.7142857142857143,1,1,0,0,1,1,0,0,1.0,1.0,-15,-8,-10,-0.052631578947368474,-0.09890109890109888,-39.0
2022-03-17,Everton,Newcastle,1.0,0.0,H,78,78,78,77,77,77,77,77,1,26,22,59,-1,0.4473684210526316,28.0,47.0,-19.0,0.23076923076923078,28,31,45,-16,0.3157894736842105,32.0,48.0,-16.0,0.25,0,0,1,0,0,0,0,0,0.2,0.6,-9,14,15,0.13157894736842107,-0.019230769230769218,-3.0
2022-03-18,Wolves,Leeds,2.0,3.0,A,78,79,80,78,76,77,78,75,2,29,46,45,-16,0.3157894736842105,29.0,23.0,6.0,0.4827586206896552,29,26,59,8,0.4736842105263157,31.0,65.0,-34.0,0.20689655172413793,0,0,0,0,0,0,0,0,0.4,0.2,20,-14,-24,-0.1578947368421052,0.27586206896551724,40.0
2022-03-19,Aston Villa,Arsenal,0.0,1.0,A,78,79,78,79,80,82,80,77,-2,28,36,55,9,0.4210526315789473,41.0,39.0,2.0,0.39285714285714285,27,51,61,16,0.4736842105263157,43.0,31.0,12.0,0.5925925925925926,0,0,0,0,0,0,0,0,0.6,0.8,-15,-6,-7,-0.05263157894736842,-0.1997354497354497,-10.0
2022-03-20,Leicester,Brentford,2.0,1.0,H,80,80,81,79,74,74,75,74,6,26,33,66,18,0.5263157894736842,40.0,45.0,-5.0,0.34615384615384615,29,30,-1,-1,0.0,32.0,45.0,-13.0,0.27586206896551724,0,0,0,0,0,0,0,0,0.4,0.4,3,67,19,0.5263157894736842,0.07029177718832891,8.0
2022-03-20,Tottenham,West Ham,3.0,1.0,H,81,83,80,79,79,80,78,78,2,28,48,62,23,0.4736842105263157,44.0,35.0,9.0,0.5357142857142857,29,48,65,15,0.5,48.0,36.0,12.0,0.4827586206896552,0,0,0,0,0,0,0,0,0.6,0.4,0,-3,8,-0.026315789473684292,0.052955665024630505,-3.0
2022-04-02,Liverpool,Watford,2.0,0.0,H,85,86,84,85,74,75,75,73,11,29,69,69,26,0.5263157894736842,75.0,20.0,55.0,0.7241379310344828,29,22,-1,-1,0.0,29.0,55.0,-26.0,0.20689655172413793,1,1,0,0,0,0,0,0,1.0,0.2,47,70,27,0.5263157894736842,0.5172413793103449,81.0
2022-04-02,Brighton,Norwich,0.0,0.0,D,76,77,75,76,73,75,73,73,3,29,33,41,-6,0.2368421052631578,26.0,36.0,-10.0,0.2413793103448276,29,17,-1,-1,0.0,18.0,63.0,-45.0,0.13793103448275862,0,0,1,1,0,0,1,1,0.0,0.0,16,42,-5,0.2368421052631578,0.10344827586206898,35.0
2022-04-02,Burnley,Man City,0.0,2.0,A,76,77,75,76,85,84,87,86,-9,27,21,39,-22,0.2631578947368421,22.0,38.0,-16.0,0.1111111111111111,29,70,86,51,0.7105263157894737,68.0,18.0,50.0,0.7586206896551724,0,0,1,0,0,0,0,0,0.2,0.6,-49,-47,-73,-0.4473684210526316,-0.6475095785440612,-66.0
2022-04-02,Chelsea,Brentford,1.0,4.0,A,84,83,86,83,74,74,75,74,10,28,59,67,22,0.5,57.0,19.0,38.0,0.6071428571428571,30,30,-1,-1,0.0,33.0,47.0,-14.0,0.26666666666666666,1,1,0,0,0,0,0,0,1.0,0.4,29,68,23,0.5,0.34047619047619043,52.0
2022-04-02,Leeds,Southampton,1.0,1.0,D,76,77,78,75,76,75,77,76,0,30,29,59,8,0.4736842105263157,34.0,67.0,-33.0,0.23333333333333334,29,35,43,-21,0.3157894736842105,36.0,45.0,-9.0,0.27586206896551724,0,0,0,0,0,0,1,0,0.4,0.4,-6,16,29,0.1578947368421052,-0.0425287356321839,-24.0
2022-04-02,Wolves,Aston Villa,2.0,1.0,H,78,79,80,78,78,79,78,79,0,30,46,45,-16,0.3157894736842105,31.0,26.0,5.0,0.4666666666666667,29,36,55,9,0.4210526315789473,41.0,40.0,1.0,0.3793103448275862,0,0,0,0,0,0,0,0,0.4,0.6,10,-10,-25,-0.10526315789473678,0.08735632183908049,4.0
2022-04-02,Man United,Leicester,1.0,1.0,D,83,85,83,81,80,80,81,79,3,29,50,74,29,0.5526315789473685,48.0,40.0,8.0,0.4827586206896552,27,36,66,18,0.5263157894736842,42.0,46.0,-4.0,0.37037037037037035,0,0,0,0,0,0,0,0,0.6,0.6,14,8,11,0.026315789473684292,0.11238825031928484,12.0
2022-04-03,West Ham,Everton,2.0,1.0,H,79,80,78,78,78,78,78,77,1,30,48,65,15,0.5,49.0,39.0,10.0,0.4666666666666667,27,25,59,-1,0.4473684210526316,29.0,47.0,-18.0,0.25925925925925924,0,0,0,0,0,0,0,0,0.4,0.2,23,6,16,0.05263157894736842,0.20740740740740743,28.0
2022-04-03,Tottenham,Newcastle,5.0,1.0,H,81,83,80,79,77,77,77,77,4,29,51,62,23,0.4736842105263157,47.0,36.0,11.0,0.5517241379310345,29,31,45,-16,0.3157894736842105,32.0,49.0,-17.0,0.2413793103448276,0,0,0,0,0,0,0,0,0.8,0.6,20,17,39,0.1578947368421052,0.31034482758620685,28.0
2022-04-04,Crystal Palace,Arsenal,3.0,0.0,H,76,76,76,75,80,82,80,77,-4,29,34,44,-25,0.3157894736842105,39.0,38.0,1.0,0.2413793103448276,28,54,61,16,0.4736842105263157,44.0,31.0,13.0,0.6071428571428571,0,0,0,0,0,0,0,0,0.4,0.8,-20,-17,-41,-0.1578947368421052,-0.36576354679802947,-12.0
2022-04-06,Burnley,Everton,3.0,2.0,H,76,77,75,76,78,78,78,77,-2,28,21,39,-22,0.2631578947368421,22.0,40.0,-18.0,0.10714285714285714,28,25,59,-1,0.4473684210526316,30.0,49.0,-19.0,0.25,0,0,1,0,0,0,0,0,0.0,0.2,-4,-20,-21,-0.1842105263157895,-0.14285714285714285,1.0
2022-04-08,Newcastle,Wolves,1.0,0.0,H,77,77,77,77,78,79,80,78,-1,30,31,45,-16,0.3157894736842105,33.0,54.0,-21.0,0.23333333333333334,31,49,45,-16,0.3157894736842105,33.0,27.0,6.0,0.4838709677419355,0,0,1,0,0,0,0,0,0.4,0.6,-18,0,0,0.0,-0.25053763440860216,-27.0
2022-04-09,Everton,Man United,1.0,0.0,H,78,78,78,77,83,85,83,81,-5,29,25,59,-1,0.4473684210526316,32.0,52.0,-20.0,0.2413793103448276,30,51,74,29,0.5526315789473685,49.0,41.0,8.0,0.4666666666666667,0,0,0,0,0,0,0,0,0.2,0.4,-26,-15,-30,-0.10526315789473689,-0.22528735632183908,-28.0
2022-04-09,Arsenal,Brighton,1.0,2.0,A,80,82,80,77,76,77,75,76,4,29,54,61,16,0.4736842105263157,44.0,34.0,10.0,0.5862068965517241,30,34,41,-6,0.2368421052631578,26.0,36.0,-10.0,0.23333333333333334,0,0,0,0,0,0,0,0,0.6,0.0,20,20,22,0.2368421052631579,0.35287356321839075,20.0
2022-04-09,Southampton,Chelsea,0.0,6.0,A,76,75,77,76,84,83,86,83,-8,30,36,43,-21,0.3157894736842105,37.0,46.0,-9.0,0.26666666666666666,29,59,67,22,0.5,58.0,23.0,35.0,0.5862068965517241,0,0,0,0,0,0,0,0,0.2,0.8,-23,-24,-43,-0.1842105263157895,-0.3195402298850574,-44.0
